name,Region,Zone
GEN_174008_NATHPA4_400_2,HIMACHAL PRADESH,NR
GEN_174008_NATHPA4_400_3,HIMACHAL PRADESH,NR
GEN_174008_NATHPA4_400_4,HIMACHAL PRADESH,NR
GEN_174008_NATHPA4_400_5,HIMACHAL PRADESH,NR
GEN_174008_NATHPA4_400_6,HIMACHAL PRADESH,NR
GEN_174009_RAMPUR_400_1,HIMACHAL PRADESH,NR
GEN_174009_RAMPUR_400_2,HIMACHAL PRADESH,NR
GEN_174009_RAMPUR_400_3,HIMACHAL PRADESH,NR
GEN_174009_RAMPUR_400_4,HIMACHAL PRADESH,NR
GEN_174009_RAMPUR_400_5,HIMACHAL PRADESH,NR
GEN_174009_RAMPUR_400_6,HIMACHAL PRADESH,NR
GEN_174010_KARCHAMW_400_1,HIMACHAL PRADESH,NR
GEN_174010_KARCHAMW_400_2,HIMACHAL PRADESH,NR
GEN_174010_KARCHAMW_400_3,HIMACHAL PRADESH,NR
GEN_174010_KARCHAMW_400_4,HIMACHAL PRADESH,NR
GEN_174011_PARBT-II_400_1,HIMACHAL PRADESH,NR
GEN_174011_PARBT-II_400_2,HIMACHAL PRADESH,NR
GEN_174011_PARBT-II_400_3,HIMACHAL PRADESH,NR
GEN_174011_PARBT-II_400_4,HIMACHAL PRADESH,NR
GEN_174012_PARBTI-3_400_1,HIMACHAL PRADESH,NR
GEN_174012_PARBTI-3_400_2,HIMACHAL PRADESH,NR
GEN_174012_PARBTI-3_400_3,HIMACHAL PRADESH,NR
GEN_174012_PARBTI-3_400_4,HIMACHAL PRADESH,NR
GEN_174013_KOLDAM_400_1,HIMACHAL PRADESH,NR
GEN_174013_KOLDAM_400_2,HIMACHAL PRADESH,NR
GEN_174013_KOLDAM_400_3,HIMACHAL PRADESH,NR
GEN_174013_KOLDAM_400_4,HIMACHAL PRADESH,NR
GEN_181004_LOWERJHELUM1_132_1,JAMMU KASHMIR,NR
GEN_181004_LOWERJHELUM1_132_2,JAMMU KASHMIR,NR
GEN_181004_LOWERJHELUM1_132_3,JAMMU KASHMIR,NR
GEN_181008_UDAMPUR1_132_1,JAMMU KASHMIR,NR
GEN_181008_UDAMPUR1_132_2,JAMMU KASHMIR,NR
GEN_181008_UDAMPUR1_132_3,JAMMU KASHMIR,NR
GEN_181008_UDAMPUR1_132_4,JAMMU KASHMIR,NR
GEN_181008_UDAMPUR1_132_5,JAMMU KASHMIR,NR
GEN_181019_UPPERSIND_132_1,JAMMU KASHMIR,NR
GEN_181019_UPPERSIND_132_2,JAMMU KASHMIR,NR
GEN_181019_UPPERSIND_132_3,JAMMU KASHMIR,NR
GEN_181019_UPPERSIND_132_4,JAMMU KASHMIR,NR
GEN_181019_UPPERSIND_132_5,JAMMU KASHMIR,NR
GEN_181027_PAMPORE1_132_1,JAMMU KASHMIR,NR
GEN_181027_PAMPORE1_132_2,JAMMU KASHMIR,NR
GEN_181027_PAMPORE1_132_3,JAMMU KASHMIR,NR
GEN_181027_PAMPORE1_132_4,JAMMU KASHMIR,NR
GEN_181027_PAMPORE1_132_5,JAMMU KASHMIR,NR
GEN_181027_PAMPORE1_132_6,JAMMU KASHMIR,NR
GEN_181027_PAMPORE1_132_7,JAMMU KASHMIR,NR
GEN_181045_SEWA-II_132_1,JAMMU KASHMIR,NR
GEN_181045_SEWA-II_132_2,JAMMU KASHMIR,NR
GEN_181045_SEWA-II_132_3,JAMMU KASHMIR,NR
GEN_182009_SALAL2_220_1,JAMMU KASHMIR,NR
GEN_182009_SALAL2_220_2,JAMMU KASHMIR,NR
GEN_182009_SALAL2_220_3,JAMMU KASHMIR,NR
GEN_182009_SALAL2_220_4,JAMMU KASHMIR,NR
GEN_182009_SALAL2_220_5,JAMMU KASHMIR,NR
GEN_182009_SALAL2_220_6,JAMMU KASHMIR,NR
GEN_184000_BAGLIHAR4_400_1,JAMMU KASHMIR,NR
GEN_184000_BAGLIHAR4_400_2,JAMMU KASHMIR,NR
GEN_184000_BAGLIHAR4_400_3,JAMMU KASHMIR,NR
GEN_184001_URIG-1_400_1,JAMMU KASHMIR,NR
GEN_184001_URIG-1_400_2,JAMMU KASHMIR,NR
GEN_184001_URIG-1_400_3,JAMMU KASHMIR,NR
GEN_184001_URIG-1_400_4,JAMMU KASHMIR,NR
GEN_184006_DULHASTI_400_1,JAMMU KASHMIR,NR
GEN_184006_DULHASTI_400_2,JAMMU KASHMIR,NR
GEN_184006_DULHASTI_400_3,JAMMU KASHMIR,NR
GEN_184007_URIG-2_400_1,JAMMU KASHMIR,NR
GEN_184007_URIG-2_400_2,JAMMU KASHMIR,NR
GEN_184007_URIG-2_400_3,JAMMU KASHMIR,NR
GEN_184007_URIG-2_400_4,JAMMU KASHMIR,NR
GEN_211002_BARAUNI_132_6,BIHAR,ER
GEN_211002_BARAUNI_132_7,BIHAR,ER
GEN_214001_KHALGAON4_400_1,BIHAR,ER
GEN_214001_KHALGAON4_400_2,BIHAR,ER
GEN_214001_KHALGAON4_400_3,BIHAR,ER
GEN_214001_KHALGAON4_400_4,BIHAR,ER
GEN_214001_KHALGAON4_400_5,BIHAR,ER
GEN_214001_KHALGAON4_400_6,BIHAR,ER
GEN_214001_KHALGAON4_400_7,BIHAR,ER
GEN_214008_BARH_400_1,BIHAR,ER
GEN_221007_SUBRNKA_132_1,JHARKHAND,ER
GEN_221007_SUBRNKA_132_2,JHARKHAND,ER
GEN_222001_PATRTU2_220_5,JHARKHAND,ER
GEN_222001_PATRTU2_220_6,JHARKHAND,ER
GEN_222001_PATRTU2_220_7,JHARKHAND,ER
GEN_222001_PATRTU2_220_8,JHARKHAND,ER
GEN_222001_PATRTU2_220_9,JHARKHAND,ER
GEN_222004_TENGHAT_220_1,JHARKHAND,ER
GEN_222004_TENGHAT_220_2,JHARKHAND,ER
GEN_224000_CORPORAT_400_1,JHARKHAND,ER
GEN_224000_CORPORAT_400_2,JHARKHAND,ER
GEN_224001_MPL_400_1,JHARKHAND,ER
GEN_224001_MPL_400_2,JHARKHAND,ER
GEN_224002_ADUNIK_400_1,JHARKHAND,ER
GEN_224002_ADUNIK_400_2,JHARKHAND,ER
GEN_231007_PANCHET_132_1,DVC,ER
GEN_231007_PANCHET_132_2,DVC,ER
GEN_232001_MEJIA2_220_1,DVC,ER
GEN_232001_MEJIA2_220_2,DVC,ER
GEN_232001_MEJIA2_220_3,DVC,ER
GEN_232001_MEJIA2_220_4,DVC,ER
GEN_232001_MEJIA2_220_5,DVC,ER
GEN_232001_MEJIA2_220_6,DVC,ER
GEN_232007_WARIA_GEN_220_1,DVC,ER
GEN_232007_WARIA_GEN_220_2,DVC,ER
GEN_234000_RAGHUNAT_400_1,DVC,ER
GEN_234001_DSTPS_400_1,DVC,ER
GEN_234001_DSTPS_400_2,DVC,ER
GEN_234002_MEJIA_400_1,DVC,ER
GEN_234002_MEJIA_400_2,DVC,ER
GEN_241001_BOKARO1_132_1,DVC,ER
GEN_241001_BOKARO1_132_2,DVC,ER
GEN_241001_BOKARO1_132_3,DVC,ER
GEN_241001_BOKARO1_132_4,DVC,ER
GEN_241002_CHNPUR1_132_1,DVC,ER
GEN_241002_CHNPUR1_132_2,DVC,ER
GEN_241002_CHNPUR1_132_3,DVC,ER
GEN_241002_CHNPUR1_132_4,DVC,ER
GEN_241006_MAITHON_132_1,DVC,ER
GEN_241006_MAITHON_132_2,DVC,ER
GEN_241006_MAITHON_132_3,DVC,ER
GEN_241031_JOJOBE_1_132_3,DVC,ER
GEN_242000_BOKARO2_220_1,DVC,ER
GEN_242000_BOKARO2_220_2,DVC,ER
GEN_242000_BOKARO2_220_3,DVC,ER
GEN_242001_CHNPUR2_220_7,DVC,ER
GEN_242001_CHNPUR2_220_8,DVC,ER
GEN_244002_KODERMA4_400_1,DVC,ER
GEN_244002_KODERMA4_400_2,DVC,ER
GEN_251010_TALCHER1_132_1,ODISHA,ER
GEN_251010_TALCHER1_132_2,ODISHA,ER
GEN_251010_TALCHER1_132_3,ODISHA,ER
GEN_251010_TALCHER1_132_4,ODISHA,ER
GEN_251012_HIRAKUD1_132_1,ODISHA,ER
GEN_251012_HIRAKUD1_132_2,ODISHA,ER
GEN_251012_HIRAKUD1_132_3,ODISHA,ER
GEN_251012_HIRAKUD1_132_4,ODISHA,ER
GEN_251012_HIRAKUD1_132_5,ODISHA,ER
GEN_251012_HIRAKUD1_132_6,ODISHA,ER
GEN_251012_HIRAKUD1_132_7,ODISHA,ER
GEN_251014_CHIPLIMA_132_1,ODISHA,ER
GEN_251014_CHIPLIMA_132_2,ODISHA,ER
GEN_251014_CHIPLIMA_132_3,ODISHA,ER
GEN_251022_ICCL1_132_1,ODISHA,ER
GEN_251022_ICCL1_132_2,ODISHA,ER
GEN_251065_HINDLCO_132_1,ODISHA,ER
GEN_251066_NBVLBSSL_132_1,ODISHA,ER
GEN_251066_NBVLBSSL_132_2,ODISHA,ER
GEN_252001_BALIMELA_220_1,ODISHA,ER
GEN_252001_BALIMELA_220_2,ODISHA,ER
GEN_252001_BALIMELA_220_3,ODISHA,ER
GEN_252001_BALIMELA_220_4,ODISHA,ER
GEN_252001_BALIMELA_220_5,ODISHA,ER
GEN_252001_BALIMELA_220_6,ODISHA,ER
GEN_252001_BALIMELA_220_7,ODISHA,ER
GEN_252003_UPKOLAB2_220_1,ODISHA,ER
GEN_252003_UPKOLAB2_220_2,ODISHA,ER
GEN_252003_UPKOLAB2_220_3,ODISHA,ER
GEN_252003_UPKOLAB2_220_4,ODISHA,ER
GEN_252006_TTPS2_220_1,ODISHA,ER
GEN_252006_TTPS2_220_2,ODISHA,ER
GEN_252011_NALCO2_220_1,ODISHA,ER
GEN_252011_NALCO2_220_2,ODISHA,ER
GEN_252011_NALCO2_220_3,ODISHA,ER
GEN_252011_NALCO2_220_4,ODISHA,ER
GEN_252011_NALCO2_220_5,ODISHA,ER
GEN_252011_NALCO2_220_6,ODISHA,ER
GEN_252011_NALCO2_220_7,ODISHA,ER
GEN_252011_NALCO2_220_8,ODISHA,ER
GEN_252011_NALCO2_220_9,ODISHA,ER
GEN_252012_INDRVT12_220_1,ODISHA,ER
GEN_252012_INDRVT12_220_2,ODISHA,ER
GEN_252012_INDRVT12_220_3,ODISHA,ER
GEN_252012_INDRVT12_220_4,ODISHA,ER
GEN_252015_IBTPS2_220_1,ODISHA,ER
GEN_252015_IBTPS2_220_2,ODISHA,ER
GEN_252018_RENGLPS_220_1,ODISHA,ER
GEN_252018_RENGLPS_220_2,ODISHA,ER
GEN_252018_RENGLPS_220_3,ODISHA,ER
GEN_252018_RENGLPS_220_4,ODISHA,ER
GEN_252018_RENGLPS_220_5,ODISHA,ER
GEN_252032_BSSL_220_1,ODISHA,ER
GEN_252033_JINSTL_220_1,ODISHA,ER
GEN_252033_JINSTL_220_2,ODISHA,ER
GEN_252034_TSIL_220_1,ODISHA,ER
GEN_252036_VEDANT_220_1,ODISHA,ER
GEN_252036_VEDANT_220_2,ODISHA,ER
GEN_252036_VEDANT_220_3,ODISHA,ER
GEN_252036_VEDANT_220_4,ODISHA,ER
GEN_252036_VEDANT_220_5,ODISHA,ER
GEN_252036_VEDANT_220_6,ODISHA,ER
GEN_252036_VEDANT_220_7,ODISHA,ER
GEN_254000_GMR_IPP_400_1,ODISHA,ER
GEN_254000_GMR_IPP_400_2,ODISHA,ER
GEN_254000_GMR_IPP_400_3,ODISHA,ER
GEN_254004_STER_OPT_400_2,ODISHA,ER
GEN_254006_STERLIT_400_1,ODISHA,ER
GEN_254006_STERLIT_400_3,ODISHA,ER
GEN_254006_STERLIT_400_4,ODISHA,ER
GEN_254008_TSTPP4_400_1,ODISHA,ER
GEN_254008_TSTPP4_400_2,ODISHA,ER
GEN_254013_JSPL_400_1,ODISHA,ER
GEN_254013_JSPL_400_2,ODISHA,ER
GEN_254013_JSPL_400_3,ODISHA,ER
GEN_254013_JSPL_400_4,ODISHA,ER
GEN_254013_JSPL_400_5,ODISHA,ER
GEN_254013_JSPL_400_6,ODISHA,ER
GEN_254013_JSPL_400_7,ODISHA,ER
GEN_254021_JITPL_400_1,ODISHA,ER
GEN_254021_JITPL_400_2,ODISHA,ER
GEN_254024_TAL-ST2_400_1,ODISHA,ER
GEN_254024_TAL-ST2_400_2,ODISHA,ER
GEN_254024_TAL-ST2_400_3,ODISHA,ER
GEN_254024_TAL-ST2_400_4,ODISHA,ER
GEN_254026_GMR(ODISHA)_400_1,ODISHA,ER
GEN_261006_BANDEL1_132_1,WEST BENGAL,ER
GEN_261006_BANDEL1_132_2,WEST BENGAL,ER
GEN_261006_BANDEL1_132_3,WEST BENGAL,ER
GEN_261006_BANDEL1_132_4,WEST BENGAL,ER
GEN_261006_BANDEL1_132_5,WEST BENGAL,ER
GEN_261027_DPL1_132_1,WEST BENGAL,ER
GEN_261027_DPL1_132_2,WEST BENGAL,ER
GEN_261027_DPL1_132_3,WEST BENGAL,ER
GEN_261027_DPL1_132_4,WEST BENGAL,ER
GEN_261027_DPL1_132_5,WEST BENGAL,ER
GEN_261050_RAMMAM_132_1,WEST BENGAL,ER
GEN_261050_RAMMAM_132_2,WEST BENGAL,ER
GEN_261050_RAMMAM_132_3,WEST BENGAL,ER
GEN_261050_RAMMAM_132_4,WEST BENGAL,ER
GEN_261075_TCF-1_132_1,WEST BENGAL,ER
GEN_261076_TCF-2_132_1,WEST BENGAL,ER
GEN_261077_TCF-3_132_1,WEST BENGAL,ER
GEN_262000_SANTLDI_220_1,WEST BENGAL,ER
GEN_262000_SANTLDI_220_2,WEST BENGAL,ER
GEN_262000_SANTLDI_220_3,WEST BENGAL,ER
GEN_262000_SANTLDI_220_4,WEST BENGAL,ER
GEN_262000_SANTLDI_220_5,WEST BENGAL,ER
GEN_262000_SANTLDI_220_6,WEST BENGAL,ER
GEN_262002_KTPS220_220_1,WEST BENGAL,ER
GEN_262002_KTPS220_220_2,WEST BENGAL,ER
GEN_262002_KTPS220_220_3,WEST BENGAL,ER
GEN_262010_BKRESWAR2_220_3,WEST BENGAL,ER
GEN_262010_BKRESWAR2_220_4,WEST BENGAL,ER
GEN_262010_BKRESWAR2_220_5,WEST BENGAL,ER
GEN_262035_TEESTALDIII_220_1,WEST BENGAL,ER
GEN_262035_TEESTALDIII_220_2,WEST BENGAL,ER
GEN_262035_TEESTALDIII_220_3,WEST BENGAL,ER
GEN_262035_TEESTALDIII_220_4,WEST BENGAL,ER
GEN_264000_KTPP4_400_4,WEST BENGAL,ER
GEN_264000_KTPP4_400_5,WEST BENGAL,ER
GEN_264000_KTPP4_400_6,WEST BENGAL,ER
GEN_264003_SAGARDIGHI4_400_1,WEST BENGAL,ER
GEN_264003_SAGARDIGHI4_400_2,WEST BENGAL,ER
GEN_264004_BAKRESWAR4_400_1,WEST BENGAL,ER
GEN_264004_BAKRESWAR4_400_2,WEST BENGAL,ER
GEN_264007_PPSP_400_1,WEST BENGAL,ER
GEN_264007_PPSP_400_2,WEST BENGAL,ER
GEN_264007_PPSP_400_3,WEST BENGAL,ER
GEN_264007_PPSP_400_4,WEST BENGAL,ER
GEN_264008_FARAKKA_400_1,WEST BENGAL,ER
GEN_264008_FARAKKA_400_2,WEST BENGAL,ER
GEN_264008_FARAKKA_400_3,WEST BENGAL,ER
GEN_264008_FARAKKA_400_4,WEST BENGAL,ER
GEN_264008_FARAKKA_400_5,WEST BENGAL,ER
GEN_264008_FARAKKA_400_6,WEST BENGAL,ER
GEN_264012_HALDIA_400_1,WEST BENGAL,ER
GEN_264012_HALDIA_400_2,WEST BENGAL,ER
GEN_271005_BUGBUG_132_1,WEST BENGAL,ER
GEN_271005_BUGBUG_132_2,WEST BENGAL,ER
GEN_271008_SRS_132_1,WEST BENGAL,ER
GEN_271008_SRS_132_2,WEST BENGAL,ER
GEN_271016_TRS1_132_1,WEST BENGAL,ER
GEN_271016_TRS1_132_2,WEST BENGAL,ER
GEN_271016_TRS1_132_3,WEST BENGAL,ER
GEN_271016_TRS1_132_4,WEST BENGAL,ER
GEN_272002_BUGBUG2_220_1,WEST BENGAL,ER
GEN_281001_RANGIT1_132_1,SIKKIM,ER
GEN_281001_RANGIT1_132_2,SIKKIM,ER
GEN_281001_RANGIT1_132_3,SIKKIM,ER
GEN_281003_CHUJACHEN_132_1,SIKKIM,ER
GEN_281003_CHUJACHEN_132_2,SIKKIM,ER
GEN_284000_TISTA-V4_400_1,SIKKIM,ER
GEN_284000_TISTA-V4_400_2,SIKKIM,ER
GEN_284000_TISTA-V4_400_3,SIKKIM,ER
GEN_292000_CHUKHA2_220_1,BHUTAN,BHUTAN
GEN_292000_CHUKHA2_220_2,BHUTAN,BHUTAN
GEN_292000_CHUKHA2_220_3,BHUTAN,BHUTAN
GEN_292000_CHUKHA2_220_4,BHUTAN,BHUTAN
GEN_292006_BASOCHHU2_220_1,BHUTAN,BHUTAN
GEN_292006_BASOCHHU2_220_2,BHUTAN,BHUTAN
GEN_292006_BASOCHHU2_220_3,BHUTAN,BHUTAN
GEN_292006_BASOCHHU2_220_4,BHUTAN,BHUTAN
GEN_292007_DAGACHHU2_220_4,BHUTAN,BHUTAN
GEN_292007_DAGACHHU2_220_5,BHUTAN,BHUTAN
GEN_294000_TALA4_400_1,BHUTAN,BHUTAN
GEN_294000_TALA4_400_2,BHUTAN,BHUTAN
GEN_294000_TALA4_400_3,BHUTAN,BHUTAN
GEN_294000_TALA4_400_4,BHUTAN,BHUTAN
GEN_294000_TALA4_400_5,BHUTAN,BHUTAN
GEN_294000_TALA4_400_6,BHUTAN,BHUTAN
GEN_311008_DHUV1_132_1,GUJARAT,WR
GEN_311008_DHUV1_132_2,GUJARAT,WR
GEN_311008_DHUV1_132_3,GUJARAT,WR
GEN_311008_DHUV1_132_4,GUJARAT,WR
GEN_311008_DHUV1_132_5,GUJARAT,WR
GEN_311008_DHUV1_132_6,GUJARAT,WR
GEN_311015_SIKKA1_132_1,GUJARAT,WR
GEN_311015_SIKKA1_132_2,GUJARAT,WR
GEN_311023_AECOM1_132_C,GUJARAT,WR
GEN_311023_AECOM1_132_D,GUJARAT,WR
GEN_311023_AECOM1_132_E,GUJARAT,WR
GEN_311023_AECOM1_132_F,GUJARAT,WR
GEN_311023_AECOM1_132_G1,GUJARAT,WR
GEN_311023_AECOM1_132_G2,GUJARAT,WR
GEN_311023_AECOM1_132_S1,GUJARAT,WR
GEN_311024_GIPCL1_132_G1,GUJARAT,WR
GEN_311024_GIPCL1_132_G2,GUJARAT,WR
GEN_311024_GIPCL1_132_G3,GUJARAT,WR
GEN_311024_GIPCL1_132_G4,GUJARAT,WR
GEN_311024_GIPCL1_132_S1,GUJARAT,WR
GEN_311024_GIPCL1_132_S2,GUJARAT,WR
GEN_312005_GANDHINAGAR_220_1,GUJARAT,WR
GEN_312005_GANDHINAGAR_220_2,GUJARAT,WR
GEN_312005_GANDHINAGAR_220_3,GUJARAT,WR
GEN_312005_GANDHINAGAR_220_4,GUJARAT,WR
GEN_312005_GANDHINAGAR_220_5,GUJARAT,WR
GEN_312018_WANAK2_220_1,GUJARAT,WR
GEN_312018_WANAK2_220_2,GUJARAT,WR
GEN_312018_WANAK2_220_3,GUJARAT,WR
GEN_312019_KADAN2_220_1,GUJARAT,WR
GEN_312019_KADAN2_220_2,GUJARAT,WR
GEN_312019_KADAN2_220_3,GUJARAT,WR
GEN_312019_KADAN2_220_4,GUJARAT,WR
GEN_312027_UKAIT2_220_1,GUJARAT,WR
GEN_312027_UKAIT2_220_2,GUJARAT,WR
GEN_312027_UKAIT2_220_3,GUJARAT,WR
GEN_312027_UKAIT2_220_4,GUJARAT,WR
GEN_312027_UKAIT2_220_5,GUJARAT,WR
GEN_312028_UKAIH2_220_1,GUJARAT,WR
GEN_312028_UKAIH2_220_2,GUJARAT,WR
GEN_312028_UKAIH2_220_3,GUJARAT,WR
GEN_312028_UKAIH2_220_4,GUJARAT,WR
GEN_312029_UTRAN2_220_G1,GUJARAT,WR
GEN_312029_UTRAN2_220_G2,GUJARAT,WR
GEN_312029_UTRAN2_220_G3,GUJARAT,WR
GEN_312029_UTRAN2_220_G4,GUJARAT,WR
GEN_312029_UTRAN2_220_S1,GUJARAT,WR
GEN_312029_UTRAN2_220_S2,GUJARAT,WR
GEN_312036_GPEC2_220_G1,GUJARAT,WR
GEN_312036_GPEC2_220_G2,GUJARAT,WR
GEN_312036_GPEC2_220_G3,GUJARAT,WR
GEN_312036_GPEC2_220_S1,GUJARAT,WR
GEN_312037_PANAN2_220_1,GUJARAT,WR
GEN_312037_PANAN2_220_2,GUJARAT,WR
GEN_312037_PANAN2_220_3,GUJARAT,WR
GEN_312037_PANAN2_220_4,GUJARAT,WR
GEN_312044_ESSAR2_220_G1,GUJARAT,WR
GEN_312055_MUNDRA2_220_1,GUJARAT,WR
GEN_312055_MUNDRA2_220_2,GUJARAT,WR
GEN_312060_AKRIM_220_1,GUJARAT,WR
GEN_312060_AKRIM_220_2,GUJARAT,WR
GEN_312064_SSP2_220_1,GUJARAT,WR
GEN_312064_SSP2_220_2,GUJARAT,WR
GEN_312064_SSP2_220_3,GUJARAT,WR
GEN_312064_SSP2_220_4,GUJARAT,WR
GEN_312064_SSP2_220_5,GUJARAT,WR
GEN_312076_GSEG_220_G1,GUJARAT,WR
GEN_312076_GSEG_220_G2,GUJARAT,WR
GEN_312076_GSEG_220_ST,GUJARAT,WR
GEN_312078_GACL_220_1,GUJARAT,WR
GEN_312078_GACL_220_2,GUJARAT,WR
GEN_312078_GACL_220_ST,GUJARAT,WR
GEN_312084_MANGROL_220_1,GUJARAT,WR
GEN_312084_MANGROL_220_2,GUJARAT,WR
GEN_312084_MANGROL_220_3,GUJARAT,WR
GEN_312084_MANGROL_220_4,GUJARAT,WR
GEN_312125_HAZR-EXT_220_GT,GUJARAT,WR
GEN_312126_PIPAVAV_220_1,GUJARAT,WR
GEN_312129_BHANDER_220_1,GUJARAT,WR
GEN_312129_BHANDER_220_2,GUJARAT,WR
GEN_312129_BHANDER_220_3,GUJARAT,WR
GEN_312132_KAWAS2_220_G1,GUJARAT,WR
GEN_312132_KAWAS2_220_G2,GUJARAT,WR
GEN_312132_KAWAS2_220_G3,GUJARAT,WR
GEN_312132_KAWAS2_220_G4,GUJARAT,WR
GEN_312132_KAWAS2_220_S1,GUJARAT,WR
GEN_312132_KAWAS2_220_S2,GUJARAT,WR
GEN_312133_GANCS2_220_G1,GUJARAT,WR
GEN_312133_GANCS2_220_G2,GUJARAT,WR
GEN_312133_GANCS2_220_G3,GUJARAT,WR
GEN_312133_GANCS2_220_ST,GUJARAT,WR
GEN_312134_KAKRA2_220_1,GUJARAT,WR
GEN_312134_KAKRA2_220_2,GUJARAT,WR
GEN_314002_WANAKBORI_400_1,GUJARAT,WR
GEN_314002_WANAKBORI_400_2,GUJARAT,WR
GEN_314002_WANAKBORI_400_3,GUJARAT,WR
GEN_314002_WANAKBORI_400_4,GUJARAT,WR
GEN_314005_UKAI_400_6,GUJARAT,WR
GEN_314009_SSP_400_4,GUJARAT,WR
GEN_314009_SSP_400_5,GUJARAT,WR
GEN_314009_SSP_400_6,GUJARAT,WR
GEN_314010_SUGEN_400_G1,GUJARAT,WR
GEN_314010_SUGEN_400_G2,GUJARAT,WR
GEN_314010_SUGEN_400_G3,GUJARAT,WR
GEN_314013_MUNDRA_400_3,GUJARAT,WR
GEN_314013_MUNDRA_400_4,GUJARAT,WR
GEN_314013_MUNDRA_400_5,GUJARAT,WR
GEN_314013_MUNDRA_400_6,GUJARAT,WR
GEN_314013_MUNDRA_400_7,GUJARAT,WR
GEN_314013_MUNDRA_400_8,GUJARAT,WR
GEN_314013_MUNDRA_400_9,GUJARAT,WR
GEN_314023_VADINAR_400_1,GUJARAT,WR
GEN_314023_VADINAR_400_2,GUJARAT,WR
GEN_314029_SUGEN-UN_400_4,GUJARAT,WR
GEN_314030_DGEN_400_1,GUJARAT,WR
GEN_314030_DGEN_400_2,GUJARAT,WR
GEN_314030_DGEN_400_3,GUJARAT,WR
GEN_314035_CGPL_400_1,GUJARAT,WR
GEN_314035_CGPL_400_2,GUJARAT,WR
GEN_314035_CGPL_400_3,GUJARAT,WR
GEN_314035_CGPL_400_4,GUJARAT,WR
GEN_314035_CGPL_400_5,GUJARAT,WR
GEN_314307_SSP_II_400_1,GUJARAT,WR
GEN_314307_SSP_II_400_2,GUJARAT,WR
GEN_314307_SSP_II_400_3,GUJARAT,WR
GEN_321002_GSAGA1_132_1,MADHYA PRADESH,WR
GEN_321002_GSAGA1_132_2,MADHYA PRADESH,WR
GEN_321002_GSAGA1_132_3,MADHYA PRADESH,WR
GEN_321002_GSAGA1_132_4,MADHYA PRADESH,WR
GEN_321002_GSAGA1_132_5,MADHYA PRADESH,WR
GEN_321007_PENCH1_132_1,MADHYA PRADESH,WR
GEN_321007_PENCH1_132_2,MADHYA PRADESH,WR
GEN_321027_BARGI1_132_1,MADHYA PRADESH,WR
GEN_321027_BARGI1_132_2,MADHYA PRADESH,WR
GEN_321028_AMK132_132_1,MADHYA PRADESH,WR
GEN_321028_AMK132_132_2,MADHYA PRADESH,WR
GEN_321032_RAJGHAT_132_1,MADHYA PRADESH,WR
GEN_321032_RAJGHAT_132_2,MADHYA PRADESH,WR
GEN_321032_RAJGHAT_132_3,MADHYA PRADESH,WR
GEN_321145_MADIKHED_132_1,MADHYA PRADESH,WR
GEN_321145_MADIKHED_132_2,MADHYA PRADESH,WR
GEN_321145_MADIKHED_132_3,MADHYA PRADESH,WR
GEN_321176_BANSGR-2_132_1,MADHYA PRADESH,WR
GEN_321176_BANSGR-2_132_2,MADHYA PRADESH,WR
GEN_321198_BANSGR-3_132_1,MADHYA PRADESH,WR
GEN_321198_BANSGR-3_132_2,MADHYA PRADESH,WR
GEN_321198_BANSGR-3_132_3,MADHYA PRADESH,WR
GEN_321200_BANSGR-4_132_1,MADHYA PRADESH,WR
GEN_321200_BANSGR-4_132_2,MADHYA PRADESH,WR
GEN_321228_BLA-TPS_132_1,MADHYA PRADESH,WR
GEN_321228_BLA-TPS_132_2,MADHYA PRADESH,WR
GEN_322010_SAT2_220_1,MADHYA PRADESH,WR
GEN_322010_SAT2_220_2,MADHYA PRADESH,WR
GEN_322010_SAT2_220_3,MADHYA PRADESH,WR
GEN_322010_SAT2_220_5,MADHYA PRADESH,WR
GEN_322010_SAT2_220_7,MADHYA PRADESH,WR
GEN_322013_AMARK2_220_1,MADHYA PRADESH,WR
GEN_322013_AMARK2_220_2,MADHYA PRADESH,WR
GEN_322013_AMARK2_220_3,MADHYA PRADESH,WR
GEN_322014_BIRST2_220_1,MADHYA PRADESH,WR
GEN_322014_BIRST2_220_2,MADHYA PRADESH,WR
GEN_322014_BIRST2_220_3,MADHYA PRADESH,WR
GEN_322016_BANSG-I_220_1,MADHYA PRADESH,WR
GEN_322016_BANSG-I_220_2,MADHYA PRADESH,WR
GEN_322016_BANSG-I_220_3,MADHYA PRADESH,WR
GEN_322041_OMKSR_220_1,MADHYA PRADESH,WR
GEN_322041_OMKSR_220_2,MADHYA PRADESH,WR
GEN_322041_OMKSR_220_3,MADHYA PRADESH,WR
GEN_322041_OMKSR_220_4,MADHYA PRADESH,WR
GEN_322041_OMKSR_220_5,MADHYA PRADESH,WR
GEN_322041_OMKSR_220_6,MADHYA PRADESH,WR
GEN_322041_OMKSR_220_7,MADHYA PRADESH,WR
GEN_322041_OMKSR_220_8,MADHYA PRADESH,WR
GEN_322062_BIRSNG-H_220_1,MADHYA PRADESH,WR
GEN_324003_SATPURA_400_10,MADHYA PRADESH,WR
GEN_324003_SATPURA_400_11,MADHYA PRADESH,WR
GEN_324003_SATPURA_400_8,MADHYA PRADESH,WR
GEN_324003_SATPURA_400_9,MADHYA PRADESH,WR
GEN_324006_INDIRA-SAGAR_400_1,MADHYA PRADESH,WR
